hour_of_day,day,row,col,demand
7,2,7,2,0
7,2,7,3,0
7,2,7,4,11
8,2,0,0,3
8,2,0,1,18
8,2,0,4,154
8,2,1,0,0
8,2,1,4,40
8,2,1,6,315
8,2,2,0,0
8,2,2,2,149
8,2,2,4,100
8,2,2,6,190
8,2,3,1,6
8,2,3,4,115
8,2,3,5,143
8,2,3,6,95
8,2,3,7,68
8,2,4,1,3
8,2,4,2,0
8,2,4,3,20
8,2,4,5,66
8,2,4,6,68
8,2,4,7,92
8,2,5,0,0
8,2,5,1,0
8,2,5,2,3
8,2,5,3,29
8,2,5,4,9
8,2,5,5,195
8,2,5,7,63
8,2,6,0,0
8,2,6,1,0
8,2,6,2,0
8,2,6,3,6
8,2,6,4,0
8,2,6,6,37
8,2,6,7,18
8,2,7,1,0
8,2,7,3,18
8,2,7,5,6
8,2,7,7,20
9,2,0,4,72
9,2,0,6,221
9,2,0,7,154
9,2,1,1,3
9,2,1,5,224
9,2,1,6,491
9,2,1,7,143
9,2,2,0,0
9,2,2,1,0
9,2,2,2,178
9,2,2,3,63
9,2,2,4,23
9,2,2,5,186
9,2,2,6,276
9,2,2,7,143
9,2,3,3,75
9,2,3,4,68
9,2,3,6,149
9,2,3,7,49
9,2,4,1,14
9,2,4,2,0
9,2,4,3,49
9,2,4,4,49
9,2,4,5,147
9,2,4,6,100
9,2,4,7,77
9,2,5,0,0
9,2,5,2,3
9,2,5,3,138
9,2,5,5,92
9,2,5,6,92
9,2,5,7,419
9,2,6,1,0
9,2,6,2,3
9,2,6,3,18
9,2,6,5,57
9,2,6,7,6
9,2,7,0,0
9,2,7,1,0
9,2,7,2,0
9,2,7,3,3
9,2,7,4,3
9,2,7,5,0
9,2,7,6,46
9,2,7,7,32
10,2,0,0,3
10,2,0,1,18
10,2,0,2,54
10,2,0,3,89
10,2,0,4,147
10,2,0,5,138
10,2,0,7,353
10,2,1,0,0
10,2,1,2,49
10,2,1,3,634
10,2,1,5,654
10,2,1,6,650
10,2,1,7,315
10,2,2,0,0
10,2,2,1,0
10,2,2,2,20
10,2,2,4,175
10,2,2,7,201
10,2,3,0,11
10,2,3,1,11
10,2,3,5,215
10,2,3,6,430
10,2,3,7,138
10,2,4,0,3
10,2,4,2,0
10,2,4,4,68
10,2,4,5,195
10,2,4,7,25
10,2,5,0,0
10,2,5,2,0
10,2,5,4,14
10,2,5,5,49
10,2,5,6,252
10,2,5,7,138
10,2,6,2,9
10,2,6,3,0
10,2,6,4,3
10,2,7,0,0
10,2,7,1,0
10,2,7,2,0
10,2,7,3,0
10,2,7,4,49
10,2,7,6,37
11,2,0,0,32
11,2,0,1,3
11,2,0,2,106
11,2,0,3,129
11,2,0,5,301
11,2,0,6,344
11,2,0,7,378
11,2,1,0,3
11,2,1,1,6
11,2,1,3,178
11,2,1,4,109
11,2,1,5,502
11,2,1,7,670
11,2,2,0,3
11,2,2,2,25
11,2,2,3,140
11,2,2,4,75
11,2,2,5,392
11,2,3,0,3
11,2,3,1,3
11,2,3,6,706
11,2,4,1,3
11,2,4,4,158
11,2,4,5,209
11,2,4,7,72
11,2,5,3,0
11,2,5,5,218
11,2,5,6,218
11,2,5,7,190
11,2,6,0,0
11,2,6,4,80
11,2,6,5,63
11,2,6,7,0
11,2,7,0,0
11,2,7,2,0
11,2,7,3,0
11,2,7,4,6
11,2,7,6,0
12,2,0,1,14
12,2,0,2,135
12,2,0,3,120
12,2,0,4,287
12,2,0,5,1021
12,2,0,6,1089
12,2,1,0,0
12,2,1,4,23
12,2,1,5,1084
12,2,1,6,1955
12,2,1,7,505
12,2,2,3,263
12,2,2,4,100
12,2,3,1,14
12,2,3,3,66
12,2,3,5,2256
12,2,3,7,52
12,2,4,5,599
12,2,5,0,3
12,2,5,1,11
12,2,5,2,25
12,2,5,3,6
12,2,5,4,46
12,2,5,6,197
12,2,5,7,37
12,2,6,0,0
12,2,6,1,0
12,2,6,2,11
12,2,6,3,0
12,2,6,4,18
12,2,6,5,18
12,2,7,0,0
12,2,7,1,0
12,2,7,5,3
12,2,7,6,18
12,2,7,7,3
13,2,0,0,29
13,2,0,1,6
13,2,0,2,72
13,2,0,3,161
13,2,0,4,143
13,2,0,6,1370
13,2,1,1,14
13,2,1,3,80
13,2,1,5,1347
13,2,1,6,1912
13,2,1,7,444
13,2,2,1,0
13,2,2,2,61
13,2,2,6,1989
13,2,3,1,9
13,2,3,2,9
13,2,3,3,40
13,2,3,5,1089
13,2,3,6,1505
13,2,3,7,229
13,2,4,2,0
13,2,4,3,72
13,2,4,4,129
13,2,4,5,252
13,2,5,0,0
13,2,5,4,298
13,2,5,5,183
13,2,5,7,132
13,2,6,0,0
13,2,6,1,11
13,2,6,3,0
13,2,6,4,20
13,2,6,7,49
13,2,7,0,0
13,2,7,2,3
13,2,7,6,11
13,2,7,7,0
14,2,0,1,6
14,2,0,6,1095
14,2,1,0,0
14,2,1,1,3
14,2,1,2,46
14,2,1,3,80
14,2,1,4,126
14,2,1,5,771
14,2,2,0,3
14,2,2,2,23
14,2,2,4,106
14,2,2,6,1774
14,2,3,2,9
14,2,3,3,63
14,2,3,4,86
14,2,3,6,1055
14,2,4,0,14
14,2,4,1,83
14,2,4,3,77
14,2,4,6,717
14,2,5,0,0
14,2,5,4,6
14,2,5,6,424
14,2,5,7,315
14,2,6,3,3
14,2,7,1,0
14,2,7,3,0
14,2,7,5,6
14,2,7,6,9
15,2,0,1,14
15,2,0,3,63
15,2,0,4,80
15,2,0,5,261
15,2,0,6,401
15,2,1,1,6
15,2,1,2,34
15,2,1,5,290
15,2,1,7,66
15,2,2,0,0
15,2,2,2,32
15,2,2,3,89
15,2,2,7,63
15,2,3,1,11
15,2,3,2,32
15,2,3,3,37
15,2,3,4,23
15,2,3,6,330
15,2,3,7,61
15,2,4,2,0
15,2,4,3,40
15,2,4,7,9
15,2,5,1,0
15,2,5,2,0
15,2,5,6,147
15,2,5,7,20
15,2,6,2,14
15,2,6,4,9
15,2,6,7,14
15,2,7,0,0
15,2,7,1,0
15,2,7,2,0
15,2,7,3,0
15,2,7,7,3
16,2,0,0,14
16,2,0,1,3
16,2,0,2,11
16,2,0,5,204
16,2,0,6,109
16,2,0,7,89
16,2,1,0,0
16,2,1,1,3
16,2,1,3,83
16,2,1,4,11
16,2,1,5,149
16,2,2,0,0
16,2,2,1,0
16,2,2,5,104
16,2,2,7,40
16,2,3,0,6
16,2,3,2,32
16,2,3,3,20
16,2,3,4,32
16,2,3,7,6
16,2,4,0,0
16,2,4,3,14
16,2,4,4,32
16,2,4,5,54
16,2,4,7,14
16,2,5,0,0
16,2,5,2,9
16,2,5,4,18
16,2,5,5,20
16,2,6,0,0
16,2,6,2,6
16,2,6,4,3
16,2,6,5,14
16,2,6,6,46
16,2,7,0,0
16,2,7,1,0
16,2,7,2,0
16,2,7,3,0
16,2,7,4,6
16,2,7,7,0
17,2,0,0,0
17,2,0,1,3
17,2,0,4,37
17,2,0,5,18
17,2,0,6,32
17,2,0,7,32
17,2,1,0,0
17,2,1,1,0
17,2,1,2,14
17,2,1,3,52
17,2,1,4,40
17,2,1,6,54
17,2,1,7,34
17,2,2,1,3
17,2,2,3,23
17,2,2,4,32
17,2,2,6,86
17,2,2,7,20
17,2,3,1,6
17,2,3,3,20
17,2,3,6,63
17,2,3,7,23
17,2,4,1,23
17,2,4,2,0
17,2,4,3,18
17,2,4,4,46
17,2,4,6,46
17,2,5,1,0
17,2,5,4,11
17,2,5,5,25
17,2,5,6,43
17,2,5,7,3
17,2,6,1,0
17,2,6,3,0
17,2,6,4,9
17,2,6,6,18
17,2,6,7,3
17,2,7,0,0
17,2,7,3,0
17,2,7,4,0
17,2,7,6,3
17,2,7,7,0
18,2,0,0,3
18,2,0,3,30
18,2,0,4,36
18,2,0,5,24
18,2,0,6,21
18,2,1,1,0
18,2,1,3,49
18,2,1,4,9
18,2,1,6,19
18,2,1,7,51
18,2,2,1,0
18,2,2,4,27
18,2,2,6,30
18,2,3,1,6
18,2,3,2,12
18,2,3,3,36
18,2,3,5,69
18,2,3,7,15
18,2,4,0,0
18,2,4,1,9
18,2,4,2,3
18,2,4,6,21
18,2,4,7,15
18,2,5,0,0
18,2,5,1,0
18,2,5,2,12
18,2,5,3,6
18,2,5,4,15
18,2,5,5,27
18,2,5,6,9
18,2,5,7,9
18,2,6,0,0
18,2,6,1,0
18,2,6,2,0
18,2,6,4,15
18,2,6,6,6
18,2,6,7,3
18,2,7,2,0
19,2,0,0,3
19,2,0,3,9
19,2,0,5,21
19,2,0,7,12
19,2,1,0,0
19,2,1,1,0
19,2,1,2,15
19,2,1,3,54
19,2,1,4,9
19,2,1,6,15
19,2,1,7,24
19,2,2,1,0
19,2,2,2,9
19,2,2,6,21
19,2,2,7,27
19,2,3,0,0
19,2,3,2,21
19,2,3,4,21
19,2,3,5,34
19,2,4,0,0
19,2,4,1,15
19,2,4,4,6
19,2,4,6,27
19,2,4,7,19
19,2,5,2,0
19,2,5,3,24
19,2,5,6,9
19,2,5,7,42
19,2,6,1,0
19,2,6,3,3
19,2,6,4,6
19,2,6,7,6
19,2,7,0,0
19,2,7,1,0
19,2,7,2,0
19,2,7,6,3
20,2,0,0,6
20,2,0,3,6
20,2,0,4,12
20,2,0,6,21
20,2,0,7,6
20,2,1,0,0
20,2,1,1,0
20,2,1,2,15
20,2,1,3,19
20,2,1,4,19
20,2,2,0,0
20,2,2,1,0
20,2,2,4,3
20,2,2,5,21
20,2,2,6,19
20,2,2,7,9
20,2,3,5,19
20,2,3,6,3
20,2,4,2,3
20,2,4,3,226
20,2,4,6,9
20,2,4,7,3
20,2,5,1,3
20,2,5,2,0
20,2,5,5,3
20,2,5,6,3
20,2,6,1,0
20,2,6,2,0
20,2,6,4,0
20,2,6,7,0
20,2,7,0,0
20,2,7,1,0
20,2,7,3,0
20,2,7,4,6
20,2,7,5,3
21,2,0,1,0
21,2,0,2,0
21,2,0,3,9
21,2,0,6,3
21,2,0,7,6
21,2,1,0,0
21,2,1,1,0
21,2,1,2,3
21,2,1,4,15
21,2,1,5,3
21,2,1,6,0
21,2,1,7,3
21,2,2,2,12
21,2,2,3,3
21,2,2,4,6
21,2,2,6,12
21,2,3,0,0
21,2,3,1,3
21,2,3,2,0
21,2,3,4,3
21,2,3,6,9
21,2,3,7,15
21,2,4,0,0
21,2,4,3,6
21,2,4,5,6
21,2,4,7,0
21,2,5,0,0
21,2,5,2,12
21,2,5,4,6
21,2,5,6,0
21,2,6,1,0
21,2,6,2,0
21,2,6,4,3
21,2,6,5,0
21,2,6,6,0
21,2,6,7,0
21,2,7,0,0
21,2,7,1,0
21,2,7,2,0
21,2,7,3,0
21,2,7,4,0
21,2,7,5,3
22,2,0,2,0
22,2,0,4,0
22,2,0,6,6
22,2,0,7,3
22,2,1,0,0
22,2,1,2,0
22,2,1,3,0
22,2,1,5,0
22,2,1,6,3
22,2,2,5,3
22,2,2,6,3
22,2,2,7,0
22,2,3,0,0
22,2,3,2,0
22,2,3,3,0
22,2,3,4,0
22,2,3,5,0
22,2,3,6,6
22,2,4,2,0
22,2,4,3,64
22,2,4,4,3
22,2,4,5,0
22,2,5,0,0
22,2,5,2,0
22,2,5,3,0
22,2,5,4,3
22,2,5,5,0
22,2,5,6,3
22,2,6,0,0
22,2,6,1,0
22,2,6,3,0
22,2,7,0,0
22,2,7,1,0
22,2,7,2,0
22,2,7,3,0
22,2,7,4,0
22,2,7,5,3
22,2,7,6,0
23,2,0,0,0
23,2,0,1,0
23,2,0,2,9
23,2,0,3,3
23,2,0,4,0
23,2,0,5,0
23,2,1,1,0
23,2,1,2,0
23,2,1,4,0
23,2,1,5,3
23,2,1,7,0
23,2,2,1,0
23,2,2,2,3
23,2,2,3,9
23,2,2,4,0
23,2,2,5,6
23,2,2,7,0
23,2,3,0,0
23,2,3,1,0
23,2,3,3,3
23,2,3,6,0
23,2,3,7,0
23,2,4,0,0
23,2,4,1,0
23,2,4,3,9
23,2,4,4,0
23,2,5,0,0
23,2,5,2,0
23,2,5,3,0
23,2,6,0,0
23,2,6,3,0
23,2,6,4,0
23,2,6,5,0
23,2,6,6,6
23,2,7,0,0
23,2,7,1,0
23,2,7,2,0
23,2,7,4,0
23,2,7,5,0
23,2,7,7,0
0,3,0,0,0
0,3,0,1,0
0,3,0,2,6
0,3,0,4,0
0,3,0,5,6
0,3,0,7,0
0,3,1,0,0
0,3,1,1,0
0,3,1,2,0
0,3,1,4,0
0,3,1,6,0
0,3,1,7,0
0,3,2,0,0
0,3,2,1,0
0,3,2,3,12
0,3,2,4,3
0,3,3,2,0
0,3,3,5,3
0,3,3,7,0
0,3,4,1,0
0,3,4,3,0
0,3,4,4,3
0,3,4,5,3
0,3,5,0,0
0,3,5,4,0
0,3,5,6,3
0,3,5,7,0
0,3,6,0,0
0,3,6,1,0
0,3,6,2,0
0,3,6,3,0
0,3,6,4,0
0,3,6,5,3
0,3,6,7,0
0,3,7,0,0
0,3,7,4,0
0,3,7,7,0
1,3,0,0,6
1,3,0,1,0
1,3,0,2,15
1,3,0,3,0
1,3,0,4,0
1,3,0,5,6
1,3,0,6,0
1,3,0,7,0
1,3,1,0,9
1,3,1,1,0
1,3,1,2,3
1,3,1,3,6
1,3,1,4,3
1,3,1,6,6
1,3,2,0,0
1,3,2,1,0
1,3,2,3,6
1,3,2,6,6
1,3,2,7,6
1,3,3,1,0
1,3,3,2,0
1,3,3,4,0
1,3,3,5,0
1,3,3,6,3
1,3,3,7,0
1,3,4,0,0
1,3,4,2,0
1,3,4,4,3
1,3,4,5,3
1,3,4,6,3
1,3,5,2,0
1,3,5,3,0
1,3,5,4,0
1,3,5,5,9
1,3,5,7,6
1,3,6,0,0
1,3,6,1,0
1,3,6,2,0
1,3,6,3,0
1,3,6,4,0
1,3,6,5,3
1,3,6,6,0
1,3,7,0,0
1,3,7,1,0
1,3,7,5,0
1,3,7,6,9
1,3,7,7,0
2,3,0,0,15
2,3,0,1,12
2,3,0,2,115
2,3,0,4,81
2,3,0,7,19
2,3,1,0,9
2,3,1,5,90
2,3,1,7,54
2,3,2,2,0
2,3,2,3,169
2,3,2,6,34
2,3,3,0,3
2,3,3,1,3
2,3,3,3,19
2,3,3,6,30
2,3,3,7,64
2,3,4,1,3
2,3,4,2,0
2,3,4,3,6
2,3,4,5,54
2,3,4,6,0
2,3,4,7,42
2,3,5,0,0
2,3,5,4,30
2,3,5,6,0
2,3,6,4,9
2,3,6,5,6
2,3,6,6,0
2,3,6,7,19
2,3,7,0,0
2,3,7,1,0
2,3,7,4,0
2,3,7,5,0
2,3,7,7,0
3,3,0,0,3
3,3,0,1,94
3,3,0,2,111
3,3,0,3,271
3,3,0,5,177
3,3,0,6,175
3,3,0,7,226
3,3,1,2,250
3,3,1,3,397
3,3,1,6,126
3,3,1,7,388
3,3,2,0,0
3,3,2,1,0
3,3,2,2,216
3,3,2,4,431
3,3,2,7,608
3,3,3,1,15
3,3,3,2,85
3,3,3,3,205
3,3,3,5,102
3,3,3,6,226
3,3,3,7,177
3,3,4,0,0
3,3,4,1,3
3,3,4,4,186
3,3,4,5,262
3,3,4,6,66
3,3,5,2,0
3,3,5,5,124
3,3,5,6,72
3,3,5,7,24
3,3,6,3,0
3,3,6,4,45
3,3,6,6,12
3,3,7,0,0
3,3,7,3,3
3,3,7,4,3
3,3,7,5,0
3,3,7,7,21
4,3,0,0,0
4,3,0,1,0
4,3,0,3,111
4,3,0,4,301
4,3,0,5,130
4,3,0,6,156
4,3,0,7,313
4,3,1,2,201
4,3,1,3,403
4,3,1,4,72
4,3,1,5,681
4,3,1,7,451
4,3,2,2,49
4,3,2,3,207
4,3,2,4,274
4,3,2,5,355
4,3,2,6,241
4,3,3,1,3
4,3,3,2,24
4,3,3,3,132
4,3,3,6,100
4,3,3,7,141
4,3,4,0,0
4,3,4,3,39
4,3,4,4,154
4,3,4,5,160
4,3,4,6,60
4,3,5,0,0
4,3,5,2,3
4,3,5,6,42
4,3,6,1,0
4,3,6,2,0
4,3,6,4,9
4,3,6,7,109
4,3,7,0,0
4,3,7,1,0
4,3,7,3,0
4,3,7,5,0
4,3,7,6,3
5,3,0,0,0
5,3,0,3,166
5,3,0,4,87
5,3,1,2,115
5,3,1,5,207
5,3,1,6,87
5,3,1,7,500
5,3,2,0,0
5,3,2,1,0
5,3,2,5,186
5,3,2,6,244
5,3,3,1,42
5,3,3,2,9
5,3,3,5,105
5,3,4,0,0
5,3,4,3,42
5,3,4,4,57
5,3,4,5,79
5,3,4,6,21
5,3,4,7,120
5,3,5,0,0
5,3,5,1,3
5,3,5,2,0
5,3,5,5,162
5,3,5,7,96
5,3,6,0,0
5,3,6,3,0
5,3,6,4,3
5,3,6,6,0
5,3,7,0,0
5,3,7,1,0
5,3,7,2,0
5,3,7,6,9
6,3,0,2,81
6,3,0,3,162
6,3,0,4,135
6,3,0,6,162
6,3,1,0,0
6,3,1,2,85
6,3,1,3,267
6,3,1,4,100
6,3,1,7,485
6,3,2,3,139
6,3,2,4,262
6,3,2,5,166
6,3,2,6,115
6,3,2,7,196
6,3,3,0,0
6,3,3,3,117
6,3,3,6,49
6,3,4,2,0
6,3,4,3,27
6,3,4,4,51
6,3,4,6,36
6,3,4,7,66
6,3,5,3,15
6,3,5,4,15
6,3,5,5,96
6,3,5,6,19
6,3,6,1,0
6,3,6,2,0
6,3,6,3,60
6,3,6,5,9
6,3,6,6,6
6,3,6,7,9
6,3,7,0,0
6,3,7,1,0
6,3,7,2,0
6,3,7,3,6
6,3,7,5,54
6,3,7,6,6
6,3,7,7,0
7,3,0,2,39
7,3,0,5,237
7,3,0,6,295
7,3,0,7,177
7,3,1,3,192
7,3,1,5,132
7,3,1,6,175
7,3,2,1,3
7,3,2,2,30
7,3,2,7,102
7,3,3,1,0
7,3,3,3,102
7,3,3,4,64
7,3,3,6,75
7,3,4,1,90
7,3,4,6,42
7,3,4,7,9
7,3,5,1,3
7,3,5,7,27
7,3,6,0,0
7,3,6,2,3
7,3,6,3,6
7,3,6,4,608
7,3,6,6,6
7,3,6,7,21
7,3,7,0,0
7,3,7,3,0
7,3,7,4,0
7,3,7,6,0
8,3,0,0,34
8,3,0,1,3
8,3,0,2,19
8,3,0,3,94
8,3,0,4,105
8,3,0,6,186
8,3,0,7,150
8,3,1,0,3
8,3,1,1,0
8,3,1,6,226
8,3,2,0,0
8,3,2,1,3
8,3,2,3,105
8,3,3,0,12
8,3,3,1,9
8,3,3,2,3
8,3,3,3,39
8,3,3,6,130
8,3,4,1,169
8,3,4,2,24
8,3,4,5,81
8,3,4,7,27
8,3,5,0,0
8,3,5,1,0
8,3,5,2,0
8,3,5,3,21
8,3,5,4,24
8,3,5,5,69
8,3,5,6,57
8,3,5,7,24
8,3,6,0,0
8,3,6,2,9
8,3,6,4,6
8,3,6,5,12
8,3,6,6,6
8,3,6,7,51
8,3,7,1,0
8,3,7,3,0
8,3,7,4,3
8,3,7,5,6
8,3,7,7,3
9,3,0,1,3
9,3,0,3,64
9,3,0,4,117
9,3,0,6,455
9,3,1,1,15
9,3,1,2,69
9,3,1,4,54
9,3,1,5,286
9,3,1,6,463
9,3,1,7,171
9,3,2,0,0
9,3,2,2,39
9,3,2,3,96
9,3,2,4,286
9,3,2,6,216
9,3,2,7,60
9,3,3,4,150
9,3,3,5,406
9,3,3,7,90
9,3,4,1,12
9,3,4,3,9
9,3,4,4,190
9,3,4,6,130
9,3,5,1,0
9,3,5,2,3
9,3,5,3,21
9,3,5,5,322
9,3,5,6,147
9,3,5,7,34
9,3,6,1,3
9,3,6,2,0
9,3,6,3,12
9,3,6,4,24
9,3,7,0,0
9,3,7,2,3
9,3,7,7,3
10,3,0,1,3
10,3,0,4,207
10,3,0,7,90
10,3,1,0,0
10,3,1,1,3
10,3,1,2,39
10,3,1,4,75
10,3,2,1,3
10,3,2,2,45
10,3,2,7,169
10,3,3,0,0
10,3,3,1,3
10,3,3,3,42
10,3,3,4,45
10,3,3,6,380
10,3,4,0,9
10,3,4,1,9
10,3,4,2,0
10,3,4,3,27
10,3,4,4,105
10,3,4,6,292
10,3,4,7,60
10,3,5,0,0
10,3,5,2,3
10,3,5,3,3
10,3,5,4,12
10,3,5,5,64
10,3,5,7,166
10,3,6,1,0
10,3,6,2,0
10,3,6,3,9
10,3,6,6,19
10,3,7,1,0
10,3,7,2,0
10,3,7,4,12
10,3,7,6,19
10,3,7,7,42
11,3,0,0,6
11,3,0,1,9
11,3,0,2,34
11,3,0,4,154
11,3,0,7,523
11,3,1,0,0
11,3,1,1,12
11,3,1,2,130
11,3,1,3,192
11,3,1,4,66
11,3,1,5,470
11,3,1,7,425
11,3,2,0,0
11,3,2,3,145
11,3,2,5,482
11,3,2,7,340
11,3,3,0,0
11,3,3,1,15
11,3,3,2,3
11,3,3,5,702
11,3,3,6,758
11,3,3,7,259
11,3,4,1,51
11,3,4,3,30
11,3,4,4,75
11,3,5,1,292
11,3,5,2,3
11,3,6,1,0
11,3,6,3,0
11,3,6,4,19
11,3,6,6,42
11,3,6,7,171
11,3,7,1,0
11,3,7,2,0
11,3,7,4,9
12,3,0,2,24
12,3,0,4,380
12,3,0,5,798
12,3,1,0,0
12,3,1,1,3
12,3,1,2,90
12,3,1,3,207
12,3,1,6,1800
12,3,1,7,487
12,3,2,0,3
12,3,2,5,1042
12,3,2,7,572
12,3,3,0,0
12,3,3,1,15
12,3,3,4,171
12,3,3,5,1556
12,3,3,6,987
12,3,3,7,259
12,3,4,1,45
12,3,4,5,292
12,3,4,6,446
12,3,4,7,397
12,3,5,0,0
12,3,5,2,6
12,3,5,7,267
12,3,6,0,0
12,3,6,5,94
12,3,6,6,15
12,3,6,7,385
12,3,7,0,0
12,3,7,3,3
12,3,7,4,45
12,3,7,6,370
13,3,0,1,12
13,3,0,4,265
13,3,0,5,816
13,3,0,7,659
13,3,1,2,145
13,3,1,4,96
13,3,1,5,876
13,3,1,7,779
13,3,2,0,9
13,3,2,1,51
13,3,2,2,51
13,3,2,4,147
13,3,2,5,1255
13,3,2,6,2179
13,3,2,7,244
13,3,3,0,0
13,3,3,2,9
13,3,3,7,145
13,3,4,2,0
13,3,4,4,160
13,3,4,6,849
13,3,4,7,139
13,3,5,0,9
13,3,5,2,3
13,3,5,3,12
13,3,5,5,325
13,3,5,6,508
13,3,5,7,385
13,3,6,1,0
13,3,6,2,0
13,3,6,4,36
13,3,6,5,186
13,3,6,6,244
13,3,6,7,100
13,3,7,2,0
13,3,7,5,15
13,3,7,6,15
13,3,7,7,64
14,3,0,0,9
14,3,0,1,6
14,3,0,2,69
14,3,0,3,418
14,3,0,4,235
14,3,0,5,1035
14,3,0,6,1078
14,3,1,0,0
14,3,1,1,0
14,3,1,3,222
14,3,1,6,1599
14,3,2,2,57
14,3,2,4,135
14,3,2,6,2299
14,3,2,7,274
14,3,3,1,12
14,3,3,2,27
14,3,3,3,64
14,3,3,6,1712
14,3,4,0,0
14,3,4,2,0
14,3,4,3,169
14,3,4,4,94
14,3,4,7,130
14,3,5,1,6
14,3,5,2,3
14,3,5,3,6
14,3,6,0,0
14,3,6,3,49
14,3,6,4,39
14,3,6,5,96
14,3,6,6,184
14,3,7,0,0
14,3,7,2,0
14,3,7,3,3
14,3,7,5,24
14,3,7,6,19
14,3,7,7,24
15,3,0,1,12
15,3,0,2,39
15,3,0,4,109
15,3,0,5,487
15,3,0,7,472
15,3,1,0,0
15,3,1,1,0
15,3,1,2,36
15,3,1,3,79
15,3,1,4,166
15,3,1,6,1180
15,3,1,7,259
15,3,2,2,30
15,3,2,3,301
15,3,2,5,864
15,3,2,6,1409
15,3,2,7,169
15,3,3,0,3
15,3,3,1,3
15,3,3,2,3
15,3,3,3,90
15,3,3,5,568
15,3,4,3,171
15,3,4,4,45
15,3,4,6,548
15,3,4,7,54
15,3,5,0,0
15,3,5,1,0
15,3,5,2,0
15,3,5,5,72
15,3,5,7,42
15,3,6,0,0
15,3,6,2,0
15,3,6,3,9
15,3,6,6,94
15,3,7,1,0
15,3,7,2,0
15,3,7,5,0
15,3,7,6,24
15,3,7,7,19
16,3,0,0,12
16,3,0,1,9
16,3,0,4,94
16,3,0,5,132
16,3,0,6,666
16,3,1,0,0
16,3,1,2,90
16,3,1,3,124
16,3,1,4,111
16,3,1,6,431
16,3,2,0,3
16,3,2,1,0
16,3,2,2,27
16,3,2,7,169
16,3,3,5,427
16,3,4,0,3
16,3,4,3,69
16,3,4,5,160
16,3,4,7,12
16,3,5,3,0
16,3,5,7,24
16,3,6,3,6
16,3,6,6,9
16,3,6,7,27
16,3,7,1,0
16,3,7,3,0
16,3,7,6,6
17,3,0,1,6
17,3,0,3,57
17,3,0,5,42
17,3,1,0,0
17,3,1,1,6
17,3,1,4,19
17,3,1,5,87
17,3,1,6,96
17,3,2,0,3
17,3,2,2,12
17,3,2,4,57
17,3,2,5,117
17,3,2,6,169
17,3,3,1,6
17,3,3,3,15
17,3,3,4,12
17,3,3,6,94
17,3,3,7,21
17,3,4,0,0
17,3,4,1,6
17,3,4,2,0
17,3,4,3,34
17,3,4,4,30
17,3,4,5,81
17,3,4,7,24
17,3,5,2,12
17,3,5,3,12
17,3,5,7,6
17,3,6,1,0
17,3,6,2,9
17,3,6,3,6
17,3,6,5,12
17,3,7,1,0
17,3,7,3,0
17,3,7,5,0
17,3,7,7,0
18,3,0,0,0
18,3,0,3,38
18,3,0,5,38
18,3,0,6,26
18,3,1,0,0
18,3,1,2,10
18,3,1,5,41
18,3,1,6,12
18,3,2,0,0
18,3,2,5,38
18,3,2,6,44
18,3,2,7,32
18,3,3,0,0
18,3,3,1,0
18,3,3,2,10
18,3,3,3,22
18,3,3,6,73
18,3,4,0,0
18,3,4,1,10
18,3,4,2,0
18,3,4,4,26
18,3,4,5,38
18,3,4,6,38
18,3,5,0,0
18,3,5,1,0
18,3,5,2,6
18,3,5,5,12
18,3,5,7,6
18,3,6,0,0
18,3,6,2,4
18,3,6,5,6
18,3,6,6,4
18,3,7,1,0
18,3,7,2,16
18,3,7,4,4
18,3,7,7,4
19,3,0,1,0
19,3,0,2,19
19,3,0,7,12
19,3,1,3,38
19,3,1,6,6
19,3,2,0,0
19,3,2,1,0
19,3,2,2,12
19,3,2,3,16
19,3,2,4,16
19,3,2,5,26
19,3,2,6,41
19,3,3,0,0
19,3,3,1,0
19,3,3,2,6
19,3,3,5,73
19,3,4,0,6
19,3,4,3,47
19,3,4,4,26
19,3,4,5,16
19,3,4,7,19
19,3,5,3,0
19,3,5,4,4
19,3,5,6,4
19,3,6,1,0
19,3,6,2,0
19,3,6,3,6
19,3,6,5,4
19,3,6,7,16
19,3,7,0,0
19,3,7,1,0
19,3,7,2,0
19,3,7,4,0
19,3,7,6,10
20,3,0,0,0
20,3,0,1,6
20,3,0,3,16
20,3,0,5,35
20,3,0,6,10
20,3,0,7,19
20,3,1,0,0
20,3,1,5,19
20,3,1,6,10
20,3,2,0,0
20,3,2,4,10
20,3,2,5,38
20,3,3,1,10
20,3,3,4,10
20,3,4,1,4
20,3,4,2,28
20,3,4,3,12
20,3,4,7,12
20,3,5,0,0
20,3,5,2,19
20,3,5,3,0
20,3,5,4,4
20,3,5,6,0
20,3,6,1,0
20,3,6,3,0
20,3,6,4,0
20,3,6,7,4
20,3,7,2,4
20,3,7,3,4
20,3,7,4,4
21,3,0,3,10
21,3,0,4,0
21,3,0,5,0
21,3,0,7,12
21,3,1,0,4
21,3,1,1,0
21,3,1,4,6
21,3,1,6,0
21,3,1,7,4
21,3,2,0,0
21,3,2,1,0
21,3,2,2,4
21,3,2,3,12
21,3,2,4,0
21,3,2,6,6
21,3,2,7,0
21,3,3,0,0
21,3,3,1,0
21,3,3,3,53
21,3,3,4,0
21,3,3,6,12
21,3,4,0,0
