time,row,col,demand
150,5,4,0
718,6,7,35
591,1,1,0
440,5,3,8
716,5,5,78
358,5,2,6
522,7,6,0
188,6,6,0
385,4,5,142
381,5,6,153
114,6,0,0
647,2,4,194
463,0,2,0
475,4,3,21
322,4,4,6
398,6,4,18
606,3,6,139
370,1,7,0
656,3,3,12
43,0,6,1370
280,6,3,0
459,5,5,0
330,1,5,123
72,1,2,10
156,1,4,11
44,4,6,717
647,2,2,108
79,0,3,4
567,6,7,0
519,4,7,91
679,3,0,0
182,0,1,4
372,3,1,0
404,3,5,190
180,7,3,0
359,3,0,10
618,2,2,36
670,5,0,0
144,1,2,11
484,5,5,50
463,6,0,0
472,5,6,27
602,6,7,36
193,6,4,16
582,2,6,78
277,3,5,14
663,3,1,20
225,4,2,0
726,1,4,486
172,7,0,0
494,5,4,72
538,1,3,9
401,2,5,160
367,6,6,0
381,3,6,341
517,4,7,67
27,4,5,6
23,3,4,0
426,3,3,55
351,7,3,0
577,7,3,0
669,6,3,31
176,7,3,0
418,4,4,7
299,0,5,0
440,3,7,8
723,0,7,790
490,6,3,0
197,4,0,0
299,5,4,9
255,5,4,14
139,2,2,17
455,3,1,8
381,7,4,17
298,0,6,0
573,3,2,10
718,4,5,134
390,3,2,18
230,6,2,0
121,5,6,13
87,0,4,83
268,3,7,5
628,1,3,86
604,1,0,11
354,4,2,0
12,4,4,85
42,4,5,599
222,6,2,0
582,5,5,27
392,2,4,23
278,0,2,9
450,0,7,53
311,6,6,166
486,5,3,0
662,5,1,82
37,0,4,212
516,1,0,0
284,7,6,0
117,2,2,37
45,2,7,63
199,3,5,5
550,2,6,1262
674,6,0,0
243,0,3,9
317,2,5,51
226,0,3,8
39,2,0,0
238,3,7,42
164,6,5,23
450,6,7,20
669,3,7,63
127,3,1,0
129,0,6,56
41,7,3,0
421,0,5,39
147,6,0,0
372,3,7,17
167,1,6,414
489,4,1,0
513,6,1,0
235,0,2,34
274,4,6,5
459,6,4,13
337,7,0,0
125,1,6,0
225,1,3,0
352,1,4,48
67,7,2,0
101,2,7,0
488,0,0,0
179,6,0,0
601,3,5,370
363,5,3,17
178,4,2,0
570,6,6,16
412,1,3,101
502,6,0,0
426,5,2,0
207,0,6,88
175,1,6,0
67,5,7,385
318,0,2,10
298,0,3,0
390,6,4,11
589,6,2,0
537,5,2,0
495,7,3,0
136,3,7,74
684,7,5,0
191,2,5,31
236,0,5,64
578,3,2,44
611,2,6,28
679,1,5,21
52,7,4,0
265,5,6,5
219,5,2,5
509,7,3,0
360,2,5,574
508,3,7,47
535,3,2,0
467,3,3,8
232,5,1,5
311,4,5,117
161,5,1,4
625,0,6,86
344,6,2,0
207,3,5,45
322,5,0,0
225,1,4,0
108,5,5,23
190,6,6,0
44,3,2,9
49,2,3,15
372,7,3,0
83,5,5,57
650,2,4,51
199,3,4,0
577,4,7,88
77,1,2,0
242,5,2,14
269,4,0,0
562,7,7,0
68,5,3,6
100,1,2,0
95,3,3,19
247,1,1,0
395,7,7,0
289,6,0,0
84,1,4,117
401,3,2,18
572,4,5,142
187,3,3,24
253,4,0,0
43,6,7,49
207,7,3,8
593,7,7,17
373,1,1,7
319,0,4,0
238,2,4,34
619,2,5,46
724,5,5,508
602,7,4,28
555,0,2,26
215,6,3,5
124,5,4,0
294,6,6,9
184,2,1,0
224,1,3,5
216,7,5,8
98,6,4,10
646,7,0,0
263,3,5,84
476,0,0,21
373,4,5,68
223,1,3,0
204,4,4,282
402,0,7,101
328,0,0,10
151,3,1,0
43,5,6,269
99,3,0,4
613,2,7,18
318,3,1,6
362,0,7,148
307,0,0,0
423,3,2,7
496,6,0,0
319,7,2,0
322,2,6,0
450,5,6,13
598,4,0,27
537,3,1,0
346,5,2,17
235,3,6,29
478,0,7,138
166,7,0,0
641,5,1,0
657,5,6,0
118,7,2,0
494,6,3,0
251,0,4,9
180,6,1,0
383,4,7,46
638,1,2,37
28,4,6,0
101,7,5,4
553,4,4,84
417,4,0,0
8,6,0,0
353,4,0,6
315,1,0,0
40,4,0,3
35,1,0,0
416,4,1,0
56,5,0,0
290,3,5,0
567,7,6,0
607,1,0,0
423,7,6,7
351,3,0,0
141,5,6,163
164,7,3,4
613,6,2,0
591,5,5,54
437,1,0,0
215,2,1,5
543,4,6,120
474,0,6,159
114,0,0,13
731,1,2,177
215,3,2,33
49,0,7,12
118,2,2,40
394,3,0,0
441,5,7,0
117,3,4,46
331,7,1,0
516,6,1,0
55,3,6,3
444,1,2,13
404,3,0,11
241,2,7,58
290,5,6,0
661,2,4,368
580,7,0,0
463,6,3,0
85,7,3,60
396,1,0,0
276,1,7,5
530,3,6,230
47,0,0,0
589,6,4,0
644,0,5,30
162,7,3,0
284,5,4,5
470,1,4,69
562,3,6,0
291,3,3,0
316,1,2,57
34,4,3,46
17,2,1,11
427,5,7,43
684,6,3,0
529,1,2,31
104,4,5,0
171,3,0,0
372,7,4,0
709,7,7,0
259,4,2,0
569,7,3,0
251,7,0,0
46,7,3,0
375,2,4,199
320,5,2,0
257,3,1,5
729,6,6,45
108,6,7,4
95,5,5,57
449,7,3,0
36,5,4,9
159,1,0,7
711,6,3,0
577,4,2,0
179,7,7,0
397,5,1,11
652,0,4,114
505,4,7,61
600,5,4,103
160,5,6,263
7,4,1,0
23,4,2,0
590,2,6,193
132,1,0,0
31,0,5,3
531,3,4,31
139,2,7,150
701,5,2,35
168,0,4,69
386,3,4,108
468,7,2,0
187,0,0,4
320,7,2,0
336,1,5,260
151,3,5,11
684,4,5,33
620,0,0,11
469,0,5,27
287,1,1,0
549,4,6,624
587,4,6,0
404,3,1,0
709,5,6,0
713,4,2,0
58,4,7,79
287,5,4,14
54,2,3,12
324,3,5,57
294,2,7,15
304,4,5,58
608,1,6,11
257,2,2,31
422,5,1,19
616,5,5,64
516,6,6,9
497,0,6,209
608,2,1,0
610,4,6,0
624,6,1,0
66,1,2,90
438,7,1,0
116,6,4,0
612,4,7,0
329,1,3,87
33,4,0,0
513,1,0,0
328,5,2,0
326,3,0,0
396,3,3,7
156,5,0,0
10,7,3,3
355,0,1,17
390,2,3,41
134,6,4,21
616,2,2,46
350,5,1,0
399,3,2,37
382,7,0,0
237,4,4,64
455,2,5,45
414,5,7,12
513,6,3,0
230,4,0,0
250,5,2,0
323,3,6,0
601,5,4,28
396,2,0,0
124,3,7,0
342,3,0,0
465,1,6,0
43,0,4,143
537,4,6,0
316,7,2,51
597,7,3,17
310,4,2,141
491,1,2,8
425,7,7,70
6,1,5,0
591,7,2,0
579,7,2,0
341,2,2,27
466,6,6,0
521,1,6,161
262,2,7,14
389,4,2,7
439,3,3,33
542,6,6,9
704,2,5,212
681,4,3,41
185,7,6,0
62,2,1,3
719,2,3,303
645,7,4,0
658,5,1,0
180,1,7,7
180,5,4,4
531,1,3,65
534,6,2,0
248,5,7,14
455,2,4,86
121,0,2,24
472,0,5,151
662,3,2,20
336,7,6,17
680,5,7,0
588,6,7,0
701,5,6,212
592,4,7,78
20,7,2,0
303,2,5,58
160,3,4,139
714,6,6,13
604,3,5,324
427,0,1,12
652,6,3,0
54,3,5,3
247,3,6,0
59,6,0,0
473,2,5,146
218,4,6,16
709,3,5,69
137,4,4,42
682,5,4,0
307,2,6,147
537,4,3,0
329,3,5,113
625,2,5,205
136,2,4,83
494,2,6,95
112,1,5,13
43,4,5,252
378,1,1,46
152,3,0,0
228,3,4,5
6,1,6,0
211,5,3,8
102,3,6,0
215,2,7,40
312,7,6,42
404,0,2,23
89,2,3,69
484,7,1,0
710,0,4,0
584,7,5,0
625,4,6,108
155,7,3,0
628,3,7,67
706,1,7,156
72,0,6,26
155,3,6,110
127,0,6,0
266,0,5,9
155,2,2,30
325,1,1,0
121,6,0,0
545,3,1,25
470,7,3,8
309,2,3,74
417,3,4,0
468,6,0,0
3,7,6,5
357,7,7,33
717,5,0,0
659,0,2,12
672,1,1,12
661,6,0,0
212,6,3,0
19,6,5,17
96,7,2,0
363,1,1,0
556,7,3,52
459,7,4,8
55,2,1,0
197,1,7,5
118,7,1,0
159,7,2,0
28,3,4,3
440,4,7,0
572,3,0,0
496,6,3,0
286,1,5,41
50,3,6,3
521,4,1,9
681,6,3,33
631,0,4,30
282,7,0,0
284,0,2,32
255,0,6,36
70,0,5,132
376,1,7,57
279,2,6,75
93,7,7,6
269,5,4,9
609,2,5,0
110,2,1,0
357,5,0,10
698,0,3,91
214,6,1,0
140,0,3,83
144,1,7,51
183,3,0,0
230,2,0,0
291,3,2,0
182,5,0,0
545,5,3,55
373,2,0,0
173,3,7,19
177,2,1,0
155,5,6,37
652,2,0,0
31,6,1,0
17,0,0,3
120,5,4,11
179,7,3,0
488,6,5,0
415,6,3,0
267,5,3,23
45,7,2,0
628,3,5,108
653,5,0,0
72,2,6,44
258,7,0,0
405,1,1,18
658,7,4,0
103,0,0,0
426,1,6,87
231,4,5,26
636,6,7,11
443,7,5,0
346,6,3,0
417,1,1,0
546,0,4,71
147,4,2,0
113,0,5,17
271,0,4,0
256,7,6,5
513,7,7,0
426,0,6,188
248,0,7,0
116,4,1,0
683,0,1,0
585,2,1,0
77,7,0,0
425,0,5,39
78,5,5,0
615,0,7,46
704,7,0,0
59,3,4,66
648,6,3,0
572,1,2,142
428,5,7,51
183,6,7,4
563,6,5,0
443,2,3,0
611,6,7,0
414,4,4,24
575,3,1,16
587,4,3,10
244,4,6,5
28,1,3,3
440,0,7,8
361,7,4,7
102,5,2,0
722,2,1,0
401,3,3,41
405,7,1,0
653,1,3,63
691,2,0,0
170,3,3,0
34,5,5,169
399,4,6,66
405,5,5,78
359,4,1,27
214,6,6,33
538,6,0,0
426,0,5,70
607,6,6,11
380,7,2,22
369,4,6,0
572,3,3,177
166,7,6,0
146,0,3,18
119,4,7,43
192,2,6,12
218,2,4,16
581,6,7,0
182,6,3,4
279,5,1,0
513,7,0,0
253,1,1,0
449,3,4,25
682,5,1,0
307,5,3,9
148,5,6,0
234,4,6,0
299,1,7,0
616,7,1,0
306,1,2,30
496,4,3,0
336,4,7,114
94,5,4,89
461,2,2,56
379,3,6,114
395,0,3,0
399,5,0,0
47,2,4,32
612,1,3,28
544,4,1,0
326,6,4,32
15,1,5,153
639,7,7,11
74,0,3,16
25,3,7,11
152,4,2,0
134,1,0,0
424,3,6,94
512,4,3,23
233,4,1,0
432,0,0,13
418,2,3,0
544,6,0,0
536,2,6,49
252,0,7,31
489,6,7,0
470,6,4,0
682,3,1,0
703,7,4,13
156,0,1,0
687,3,6,0
221,4,7,8
19,7,6,79
15,1,0,0
184,6,7,0
2,7,6,0
665,2,3,325
165,7,1,0
681,5,0,0
175,0,3,0
488,1,0,0
188,1,3,19
7,7,4,0
191,2,7,24
210,0,7,88
538,1,4,0
19,7,3,0
453,2,4,86
432,0,7,190
46,2,7,40
131,7,2,0
384,0,1,11
687,3,5,0
392,4,7,0
433,5,5,53
456,6,6,138
436,0,6,66
75,3,6,12
727,3,2,132
208,7,5,5
659,3,0,0
194,7,1,0
236,7,1,0
439,2,7,20
654,4,5,63
596,6,0,0
177,4,6,4
233,2,1,0
631,1,1,0
576,6,3,27
552,0,7,293
165,3,6,732
61,3,3,102
135,4,0,0
474,2,6,186
45,4,3,40
640,5,5,19
640,6,7,11
70,7,1,0
403,5,4,23
323,5,4,6
124,1,1,0
122,6,7,4
354,4,0,17
481,6,4,0
118,7,0,0
504,4,7,105
430,7,0,0
83,6,2,4
290,0,1,0
581,0,7,34
192,5,3,0
632,2,0,0
379,7,7,7
462,2,4,27
310,0,5,206
161,5,6,608
474,1,3,69
462,2,7,27
150,7,4,14
238,3,1,5
85,7,5,4
286,1,7,79
423,5,4,55
655,3,1,0
133,3,0,39
719,1,6,125
708,7,0,0
717,4,0,0
174,0,6,0
35,1,3,326
235,5,6,16
157,2,1,4
169,4,5,46
608,6,0,0
471,5,7,27
451,2,5,152
637,3,6,19
332,5,7,36
146,3,6,14
339,1,3,91
399,1,7,108
429,4,3,87
446,4,1,0
231,2,1,0
180,0,7,15
30,1,5,0
421,1,1,0
171,7,4,0
319,1,7,16
28,6,0,0
608,5,3,11
196,4,6,5
51,6,7,0
356,2,5,48
569,4,0,0
128,4,3,7
47,0,7,32
655,2,2,0
546,5,4,25
82,1,0,6
225,2,4,0
670,7,6,12
683,3,2,12
539,4,2,0
273,3,3,23
200,7,1,0
420,7,0,0
237,1,4,34
150,5,3,0
56,0,2,115
408,6,0,0
73,1,3,38
598,7,2,0
457,7,3,8
70,4,0,3
170,2,3,0
216,0,2,26
91,5,2,16
312,5,3,16
201,4,6,0
317,1,5,32
651,2,6,39
83,3,4,146
297,3,2,0
726,3,4,399
387,2,6,149
272,2,6,5
650,7,3,12
602,4,6,167
615,6,5,36
405,6,1,0
626,3,7,37
572,2,5,242
15,7,3,11
493,7,6,0
0,5,2,0
345,3,3,0
506,5,4,9
531,0,1,0
587,6,1,0
659,6,2,0
269,0,3,9
29,7,1,0
368,4,3,11
154,7,3,0
699,0,3,246
644,3,0,19
348,1,1,0
222,6,3,5
88,6,2,0
335,6,0,0
20,1,7,557
512,4,6,9
308,1,4,25
286,0,1,9
107,1,3,20
72,5,2,6
554,5,5,52
605,1,4,64
388,1,2,37
238,7,5,13
624,0,6,127
140,7,0,0
144,3,3,18
631,3,3,0
672,3,1,12
505,2,2,61
593,7,5,17
564,7,0,0
726,0,3,826
345,3,5,0
0,4,0,0
201,0,6,0
324,5,2,0
464,5,6,0
603,7,0,0
376,4,0,7
594,1,0,0
100,4,2,0
447,0,7,45
697,3,3,78
462,4,4,13
182,5,6,7
296,1,1,0
317,0,2,6
249,2,1,0
419,6,0,0
641,3,0,0
396,7,4,0
414,3,4,7
26,2,3,9
28,3,0,20
571,2,1,0
674,1,5,107
132,6,0,0
379,5,3,79
507,6,2,0
663,1,3,388
460,3,6,103
638,0,7,37
444,0,3,20
569,4,7,32
230,5,4,26
340,0,1,21
382,5,5,79
224,1,1,0
446,0,5,13
455,6,0,0
235,0,4,5
193,3,2,0
66,5,0,0
106,6,4,0
5,6,3,0
315,1,4,20
37,0,7,238
284,1,4,32
706,4,4,69
334,4,4,83
143,1,0,0
237,4,5,68
555,1,3,116
682,2,4,21
135,2,0,0
25,3,1,6
711,7,6,13
669,1,7,306
672,3,6,642
679,2,6,12
558,6,7,0
45,2,3,89
651,4,5,51
306,6,5,9
565,4,5,84
58,7,3,0
86,2,2,44
401,6,1,0
643,7,5,19
275,6,4,0
697,4,2,0
725,3,7,590
403,0,3,138
386,5,6,23
544,7,2,0
714,0,5,0
264,3,4,29
73,3,0,0
531,6,5,31
464,2,0,0
316,2,5,83
515,5,0,0
695,5,7,41
161,2,1,7
467,3,0,0
633,3,3,19
411,1,6,149
216,0,3,64
96,0,6,13
260,2,4,62
68,5,1,6
467,4,2,0
109,7,7,17
564,5,7,26
314,0,7,109
455,2,6,144
476,7,5,8
27,7,5,3
674,0,0,12
471,3,7,48
636,1,2,0
587,7,7,0
702,6,7,22
547,7,3,15
42,0,3,120
470,4,0,0
676,6,7,33
359,7,0,0
525,2,4,152
368,6,7,0
240,1,1,9
57,1,6,126
48,7,7,0
608,0,2,0
569,5,5,94
29,3,1,37
210,2,1,0
140,3,3,118
273,7,7,0
51,3,0,0
445,0,4,58
48,0,6,21
722,6,6,45
327,6,4,6
69,6,3,9
544,3,1,9
73,6,3,6
562,3,2,0
296,3,5,34
718,3,3,112
440,6,6,0
69,7,6,24
201,1,4,0
622,1,2,57
366,6,1,0
428,5,0,0
575,2,3,303
102,5,0,0
126,4,7,0
636,3,1,0
91,3,5,379
666,0,4,102
611,4,1,0
253,0,4,17
677,7,6,33
176,3,6,19
557,2,7,74
673,3,0,0
498,1,5,131
381,1,0,7
634,0,5,19
229,7,5,0
509,5,4,29
471,2,2,111
420,6,6,7
454,1,2,33
410,5,0,0
194,4,1,8
603,0,6,121
675,3,2,54
365,0,2,46
255,4,5,27
179,3,1,7
414,1,5,12
558,0,4,0
630,1,3,78
277,4,7,0
115,0,5,29
403,4,5,89
124,1,2,0
10,3,3,177
653,3,4,39
235,3,1,16
230,3,1,5
387,7,0,0
331,7,6,42
498,2,1,0
146,3,3,51
460,3,5,125
30,1,4,0
721,4,6,472
509,6,5,15
280,7,4,0
312,0,0,10
717,7,4,22
700,7,6,13
620,7,6,28
196,3,0,0
656,6,6,0
489,0,2,0
713,1,2,0
314,4,3,135
526,1,7,176
329,7,0,0
448,1,4,20
216,5,4,13
2,0,4,0
585,5,3,0
69,4,7,54
579,6,5,34
434,1,0,0
703,6,1,0
545,1,1,15
365,0,1,0
383,0,4,142
35,5,7,75
35,5,4,32
651,4,3,153
205,5,6,12
129,1,2,109
120,0,3,48
110,5,7,50
501,2,2,50
349,2,0,0
54,3,2,0
108,3,0,0
87,7,7,28
527,0,5,746
526,1,0,9
693,1,7,342
530,4,0,0
287,0,4,38
376,7,3,0
18,4,5,276
324,2,2,16
15,5,5,51
399,3,7,202
50,4,6,9
212,3,7,68
160,5,5,190
696,5,1,0
688,4,7,86
325,2,2,57
219,5,0,0
506,1,2,38
190,2,2,24
111,2,1,70
78,3,1,0
270,3,7,5
243,5,3,17
401,1,5,66
162,6,6,4
414,1,2,19
345,7,0,0
59,6,3,0
731,5,7,236
301,1,6,107
250,4,7,31
644,5,0,0
141,6,0,0
203,3,1,5
719,3,3,156
646,4,0,11
611,2,7,46
43,2,4,161
181,4,7,4
394,4,0,0
326,4,5,51
458,0,3,90
656,7,6,0
650,3,1,12
427,1,7,149
640,7,1,0
152,4,4,25
58,1,3,403
245,3,7,0
677,2,5,54
498,3,2,45
446,0,6,25
647,1,2,205
325,3,3,103
89,6,1,0
514,2,6,0
19,0,2,30
573,2,6,561
390,6,7,0
299,6,0,0
419,3,3,0
485,4,2,8
152,3,7,32
25,3,6,40
155,5,1,0
481,5,7,36
252,5,6,0
219,4,5,26
390,0,7,11
403,1,7,119
553,0,6,561
485,3,5,59
423,6,0,0
470,6,7,0
467,2,2,0
718,7,4,0
453,5,6,45
584,1,4,0
624,4,1,11
525,6,4,15
379,1,3,68
261,0,4,58
448,2,1,8
206,3,3,48
451,6,7,8
313,5,6,170
532,7,3,0
631,0,0,11
58,3,5,120
351,1,7,98
285,7,4,5
236,6,5,21
557,1,3,74
263,3,6,67
670,6,5,20
416,2,7,0
258,4,1,0
222,5,6,0
164,3,5,2232
599,1,0,10
73,2,0,0
243,3,1,5
176,5,4,0
428,7,3,0
300,7,3,0
240,7,4,0
533,2,2,15
45,7,3,0
279,1,7,32
81,5,6,53
365,3,0,0
407,4,4,60
529,0,2,31
632,0,1,0
539,7,0,0
175,7,1,0
354,7,1,0
270,2,6,5
49,1,2,15
661,6,1,0
499,4,4,45
423,5,3,7
572,5,4,10
557,3,2,16
260,5,4,27
110,4,3,27
655,4,7,12
195,3,6,16
125,1,0,0
275,4,1,5
329,1,0,6
493,7,2,0
608,4,0,0
213,7,4,5
490,3,5,8
97,2,7,37
136,0,7,170
177,2,2,4
28,0,3,0
57,4,1,3
244,2,0,0
58,3,2,24
152,4,3,0
527,6,4,38
107,7,6,6
285,3,7,29
561,3,5,16
491,2,1,0
3,2,2,5
363,3,2,11
21,3,4,51
440,0,4,0
154,7,6,4
628,5,2,0
49,1,7,24
395,3,5,11
453,1,6,53
367,2,2,11
196,0,0,8
53,7,4,0
552,2,2,52
247,2,3,5
510,2,4,0
246,7,3,0
488,7,2,0
324,2,0,0
628,7,1,0
180,7,0,0
482,6,4,36
567,5,0,0
119,6,2,0
539,5,6,65
713,2,4,0
288,6,5,6
604,7,3,0
243,3,3,22
259,3,1,0
731,2,5,250
715,7,6,0
203,2,1,5
92,7,0,0
561,1,4,0
497,4,3,14
419,2,7,12
650,5,6,90
197,4,3,5
34,5,7,115
324,4,3,51
330,7,4,0
179,3,5,7
389,1,3,37
554,6,6,42
565,6,2,0
681,5,1,0
731,3,5,590
721,4,0,23
292,0,0,0
76,5,7,0
526,5,4,15
697,7,0,0
58,6,2,0
77,0,4,0
376,2,2,50
594,3,7,159
81,3,7,117
410,7,5,7
568,4,6,84
721,4,3,236
106,3,1,0
645,2,3,49
135,6,0,0
236,2,6,64
14,7,3,5
305,7,7,9
638,3,0,0
650,0,1,12
64,4,7,60
104,1,1,0
371,7,0,0
10,5,4,11
153,4,6,30
470,7,4,0
42,5,3,6
110,6,2,0
535,6,3,0
634,7,3,0
644,6,3,19
213,1,7,65
118,0,6,66
588,6,3,10
178,5,1,0
405,0,7,484
148,0,7,0
308,2,4,58
647,2,6,213
114,4,7,10
141,0,0,4
294,4,2,0
253,3,4,22
40,7,0,0
423,2,0,0
709,3,1,0
330,3,7,36
474,0,1,21
43,2,1,0
79,7,7,0
430,3,7,87
621,1,0,0
335,6,7,36
357,6,7,33
180,4,2,0
192,5,6,36
438,3,3,13
63,0,6,455
597,4,4,132
117,3,2,40
478,7,1,0
321,7,0,0
250,0,5,0
523,0,3,129
458,6,3,0
548,6,6,89
350,1,4,75
43,2,0,9
428,0,6,188
466,2,5,0
287,6,5,52
119,1,4,4
303,5,2,6
599,4,0,0
83,7,7,6
244,0,3,0
133,1,3,331
0,5,3,3
224,3,5,5
99,2,1,0
693,3,1,140
400,3,0,0
33,5,3,14
591,4,6,115
327,7,4,0
251,2,2,9
313,1,0,0
297,5,2,0
386,4,1,30
599,4,1,17
45,6,7,14
542,0,5,55
339,2,6,114
160,2,2,293
266,5,4,9
505,7,3,0
148,3,6,0
520,1,4,53
302,4,6,68
340,1,3,87
392,2,6,0
411,2,7,75
90,4,4,85
158,4,2,0
377,5,6,35
78,0,5,0
11,1,0,0
43,2,2,61
568,6,4,32
476,3,7,34
384,3,7,30
689,2,1,0
282,4,6,18
688,1,0,0
455,5,3,53
360,4,1,0
664,3,2,102
126,6,6,0
290,6,6,0
559,7,2,0
548,6,2,0
548,3,5,335
636,2,0,0
495,7,5,0
73,5,4,4
87,5,6,211
292,7,0,0
46,7,2,0
43,7,6,11
40,5,5,49
472,2,2,21
55,0,1,0
522,0,5,85
724,3,2,36
325,3,5,46
517,4,5,137
209,0,0,28
520,5,7,23
552,4,5,519
337,6,0,0
260,6,1,0
691,4,0,0
297,7,2,0
559,2,6,26
209,1,4,20
131,4,7,261
86,3,6,863
147,2,4,7
420,2,0,0
515,2,5,0
646,6,3,0
384,5,0,0
262,6,0,0
60,4,2,0
421,0,2,113
108,0,6,13
211,1,4,40
704,6,4,0
329,7,1,0
296,6,2,0
440,3,4,58
577,7,1,0
652,3,7,51
74,7,3,4
136,2,2,4
93,7,3,6
125,0,0,0
359,5,1,0
712,4,1,0
644,2,4,67
414,2,0,0
464,1,0,0
433,5,2,13
19,0,1,17
177,4,1,0
352,2,2,64
215,4,7,25
718,1,4,91
705,4,7,35
497,7,7,59
124,5,7,0
254,6,5,62
305,0,7,40
720,1,1,0
45,2,2,32
620,5,6,36
62,7,2,3
145,5,1,4
391,0,2,0
680,3,5,12
408,3,7,195
53,7,7,0
627,4,5,194
551,4,3,111
362,7,3,0
535,7,5,0
354,4,1,6
287,6,6,18
105,6,5,0
261,7,6,9
404,0,1,7
122,1,0,0
628,7,2,11
44,4,1,83
192,2,5,28
631,2,0,0
378,7,7,7
290,7,6,0
330,7,6,0
15,7,0,0
295,6,0,0
226,2,3,8
544,4,3,31
718,3,0,13
366,5,7,17
54,6,3,0
589,4,0,0
630,7,0,0
441,0,0,0
347,0,1,0
718,6,6,35
110,2,7,33
266,1,0,0
308,0,1,0
220,6,3,5
337,6,3,6
26,0,5,9
61,2,7,102
418,7,3,0
599,2,3,149
138,1,0,0
310,5,7,15
609,6,7,0
296,3,6,0
331,6,5,20
432,4,2,0
132,4,7,146
311,7,4,40
486,6,1,0
90,4,5,63
26,7,4,0
171,2,5,0
309,7,7,6
440,2,1,0
148,6,7,0
545,0,5,71
385,7,6,30
283,2,7,18
527,3,0,9
517,3,5,76
175,1,4,0
529,7,0,0
559,4,2,116
579,7,6,10
109,7,2,0
95,3,7,44
232,1,6,5
703,1,5,268
262,7,6,0
167,3,7,142
308,5,7,68
375,7,5,0
147,2,5,7
495,4,6,50
364,2,5,63
544,6,6,40
356,2,2,87
17,0,1,19
299,4,5,9
457,0,7,77
509,4,2,0
266,6,3,0
300,7,5,0
450,1,7,53
576,7,4,10
16,4,1,17
624,7,4,11
599,0,0,17
566,4,5,100
254,6,2,9
642,4,3,60
324,0,0,6
593,5,2,0
60,1,2,85
531,6,6,9
208,1,2,56
674,4,2,0
306,7,7,55
517,3,1,9
517,0,4,67
274,5,4,0
630,3,3,49
311,1,5,285
373,1,0,0
22,7,4,5
724,4,2,0
106,7,1,0
554,2,4,84
19,3,6,865
205,2,0,0
603,0,7,128
729,5,4,45
629,1,2,11
145,7,0,0
515,2,0,0
6,6,2,0
46,4,7,14
697,0,2,78
492,6,5,14
637,0,7,0
137,6,2,0
246,2,3,0
92,2,7,132
65,6,1,0
140,2,2,35
332,5,1,6
443,1,3,8
183,4,3,7
104,0,5,0
534,0,6,0
402,7,4,0
248,5,4,0
188,3,7,31
718,0,4,147
52,0,3,6
130,5,5,115
231,5,1,0
532,2,5,120
574,2,3,252
469,5,3,8
452,2,1,13
20,2,7,306
579,2,6,264
519,6,4,9
121,5,5,35
475,4,1,0
274,7,5,0
266,0,4,32
484,6,5,14
250,4,1,5
709,6,4,0
8,3,6,14
445,2,3,13
516,4,5,53
146,4,4,11
47,4,0,0
468,7,5,21
321,1,5,10
616,5,2,0
720,0,6,295
667,4,5,141
310,0,2,40
555,4,6,84
700,2,2,78
598,1,2,98
207,5,5,76
507,4,6,91
253,4,5,31
597,0,7,274
515,2,2,0
579,5,1,0
582,4,2,10
277,5,6,0
32,1,0,25
260,6,0,0
194,7,2,0
24,5,5,18
494,0,6,64
302,1,6,166
137,1,0,0
518,2,3,123
200,2,3,0
554,5,0,0
690,4,0,0
268,2,7,9
439,7,3,13
182,3,5,31
627,3,1,0
229,5,7,5
304,5,4,25
637,7,0,0
54,6,2,0
729,5,6,154
281,2,1,47
490,4,1,0
39,3,6,149
615,3,3,75
117,4,7,29
421,7,0,0
375,3,6,107
250,4,2,5
667,7,5,0
388,4,1,23
706,5,6,43
501,3,1,22
17,3,6,454
241,1,5,84
249,3,5,0
242,4,7,22
417,6,0,0
425,4,1,12
219,1,6,8
131,5,7,74
406,1,3,156
377,0,0,170
120,3,7,28
137,4,7,56
624,1,2,97
685,6,1,0
471,3,4,61
53,6,5,0
293,4,1,9
406,3,2,18
666,3,4,184
27,1,2,6
528,2,6,1023
668,1,3,141
266,7,6,9
76,6,0,0
231,3,7,21
677,0,3,33
29,5,3,0
720,3,4,200
197,1,3,8
242,2,5,14
723,1,2,163
355,6,2,0
247,4,3,9
179,1,2,12
343,4,3,71
119,5,2,4
277,0,1,0
66,4,7,397
455,7,4,0
179,0,4,4
484,5,0,0
96,4,7,23
16,3,4,55
435,4,4,33
539,4,0,0
329,6,0,0
433,6,2,8
146,5,3,4
219,7,3,5
546,5,0,15
289,0,6,25
136,6,3,0
665,6,7,39
201,5,1,0
660,5,3,0
706,2,2,0
36,2,7,261
601,5,3,11
705,2,4,112
344,3,4,0
89,0,6,199
87,1,5,344
591,0,5,166
132,1,5,178
710,4,0,0
250,6,7,0
673,6,6,12
14,4,5,60
719,3,0,0
311,2,4,83
25,1,1,0
466,3,1,0
460,0,2,42
355,7,3,0
474,5,6,42
228,4,6,0
446,3,6,45
697,5,3,69
694,3,4,107
493,4,7,36
173,2,7,12
217,7,1,0
3,1,1,0
76,1,6,0
152,5,2,0
192,0,0,0
450,5,7,58
665,6,1,0
420,1,6,12
367,6,1,0
85,0,3,196
8,1,7,27
679,0,2,0
311,7,7,25
234,3,1,5
194,6,3,16
124,2,6,4
53,3,7,0
600,3,0,0
343,0,5,6
429,6,5,31
347,7,0,0
539,3,5,0
